7.06984087515E+02  6.45653728010E+00  -1.75000000000E+00  -1.24011351527E+04  
7.06984087515E+02  6.45653728010E+00  -1.65000000000E+00  -1.27283996683E+04  
7.06984087515E+02  6.45653728010E+00  -1.55000000000E+00  -1.30003620522E+04  
7.06984087515E+02  6.45653728010E+00  -1.45000000000E+00  -1.32120963438E+04  
7.06984087515E+02  6.45653728010E+00  -1.35000000000E+00  -1.34207746723E+04  
7.06984087515E+02  6.45653728010E+00  1.35000000000E+00  -1.35571563421E+04  
7.06984087515E+02  6.45653728010E+00  1.45000000000E+00  -1.33965918113E+04  
7.06984087515E+02  6.45653728010E+00  1.55000000000E+00  -1.31695908191E+04  
7.06984087515E+02  6.45653728010E+00  1.65000000000E+00  -1.29610539078E+04  
7.06984087515E+02  6.45653728010E+00  1.75000000000E+00  -1.26950662341E+04  
7.07480918471E+02  6.45198388437E+00  -2.65000000000E+00  -4.85460446737E+03  
7.07480918471E+02  6.45198388437E+00  -2.55000000000E+00  -5.41195473470E+03  
7.07480918471E+02  6.45198388437E+00  -2.45000000000E+00  -5.86113856087E+03  
7.07480918471E+02  6.45198388437E+00  -1.65000000000E+00  -9.04957246177E+03  
7.07480918471E+02  6.45198388437E+00  -1.55000000000E+00  -9.27890063357E+03  
7.07480918471E+02  6.45198388437E+00  -1.45000000000E+00  -9.50822880536E+03  
7.07480918471E+02  6.45198388437E+00  -1.35000000000E+00  -9.73755697716E+03  
7.07480918471E+02  6.45198388437E+00  -1.25000000000E+00  -9.96899873008E+03  
7.07480918471E+02  6.45198388437E+00  1.25000000000E+00  -1.04246500112E+04  
7.07480918471E+02  6.45198388437E+00  1.35000000000E+00  -1.02303402565E+04  
7.07480918471E+02  6.45198388437E+00  1.45000000000E+00  -1.00025475732E+04  
7.07480918471E+02  6.45198388437E+00  1.55000000000E+00  -9.72298503468E+03  
7.07480918471E+02  6.45198388437E+00  1.65000000000E+00  -9.39492623083E+03  
7.07480918471E+02  6.45198388437E+00  2.45000000000E+00  -6.56379686695E+03  
7.07480918471E+02  6.45198388437E+00  2.55000000000E+00  -6.13660216098E+03  
7.07480918471E+02  6.45198388437E+00  2.65000000000E+00  -5.70791209881E+03  
7.07977753888E+02  6.44743687946E+00  -3.25000000000E+00  1.56277797628E+03  
7.07977753888E+02  6.44743687946E+00  -3.15000000000E+00  1.00754867466E+03  
7.07977753888E+02  6.44743687946E+00  -3.05000000000E+00  4.53408039737E+02  
7.07977753888E+02  6.44743687946E+00  -2.45000000000E+00  -2.70070665860E+03  
7.07977753888E+02  6.44743687946E+00  -2.35000000000E+00  -3.09912774036E+03  
7.07977753888E+02  6.44743687946E+00  -2.25000000000E+00  -3.50081911541E+03  
7.07977753888E+02  6.44743687946E+00  -1.55000000000E+00  -6.04699045961E+03  
7.07977753888E+02  6.44743687946E+00  -1.45000000000E+00  -6.34368005951E+03  
7.07977753888E+02  6.44743687946E+00  -1.35000000000E+00  -6.64036965940E+03  
7.07977753888E+02  6.44743687946E+00  -1.25000000000E+00  -6.93705925930E+03  
7.07977753888E+02  6.44743687946E+00  -1.15000000000E+00  -7.23374885920E+03  
7.07977753888E+02  6.44743687946E+00  1.15000000000E+00  -7.41750456904E+03  
7.07977753888E+02  6.44743687946E+00  1.25000000000E+00  -7.20281152615E+03  
7.07977753888E+02  6.44743687946E+00  1.35000000000E+00  -6.98811848326E+03  
7.07977753888E+02  6.44743687946E+00  1.45000000000E+00  -6.79058074817E+03  
7.07977753888E+02  6.44743687946E+00  1.55000000000E+00  -6.60233288948E+03  
7.07977753888E+02  6.44743687946E+00  2.25000000000E+00  -4.56200983295E+03  
7.07977753888E+02  6.44743687946E+00  2.35000000000E+00  -4.14077452410E+03  
7.07977753888E+02  6.44743687946E+00  2.45000000000E+00  -3.67311557122E+03  
7.07977753888E+02  6.44743687946E+00  3.05000000000E+00  -8.08191668844E+02  
7.07977753888E+02  6.44743687946E+00  3.15000000000E+00  -1.80119897075E+02  
7.07977753888E+02  6.44743687946E+00  3.25000000000E+00  4.46993206937E+02  
7.08474593758E+02  6.44289625198E+00  -3.65000000000E+00  7.04844496005E+03  
7.08474593758E+02  6.44289625198E+00  -3.55000000000E+00  6.31204898512E+03  
7.08474593758E+02  6.44289625198E+00  -3.05000000000E+00  3.06729275673E+03  
7.08474593758E+02  6.44289625198E+00  -2.95000000000E+00  2.53709565096E+03  
7.08474593758E+02  6.44289625198E+00  -2.85000000000E+00  1.96053581040E+03  
7.08474593758E+02  6.44289625198E+00  -2.35000000000E+00  -5.17491363457E+02  
7.08474593758E+02  6.44289625198E+00  -2.25000000000E+00  -9.22309825673E+02  
7.08474593758E+02  6.44289625198E+00  -2.15000000000E+00  -1.32712828789E+03  
7.08474593758E+02  6.44289625198E+00  -2.05000000000E+00  -1.73194675011E+03  
7.08474593758E+02  6.44289625198E+00  -1.45000000000E+00  -3.62015959354E+03  
7.08474593758E+02  6.44289625198E+00  -1.35000000000E+00  -3.89555224120E+03  
7.08474593758E+02  6.44289625198E+00  -1.25000000000E+00  -4.17094488887E+03  
7.08474593758E+02  6.44289625198E+00  -1.15000000000E+00  -4.44633753654E+03  
7.08474593758E+02  6.44289625198E+00  -1.05000000000E+00  -4.72011031991E+03  
7.08474593758E+02  6.44289625198E+00  1.05000000000E+00  -5.24517984592E+03  
7.08474593758E+02  6.44289625198E+00  1.15000000000E+00  -5.03803717230E+03  
7.08474593758E+02  6.44289625198E+00  1.25000000000E+00  -4.83089449868E+03  
7.08474593758E+02  6.44289625198E+00  1.35000000000E+00  -4.63678157093E+03  
7.08474593758E+02  6.44289625198E+00  1.45000000000E+00  -4.43324893097E+03  
7.08474593758E+02  6.44289625198E+00  2.05000000000E+00  -2.60781832020E+03  
7.08474593758E+02  6.44289625198E+00  2.15000000000E+00  -2.24017197940E+03  
7.08474593758E+02  6.44289625198E+00  2.25000000000E+00  -1.87998126246E+03  
7.08474593758E+02  6.44289625198E+00  2.35000000000E+00  -1.52866619556E+03  
7.08474593758E+02  6.44289625198E+00  2.85000000000E+00  7.25797161639E+02  
7.08474593758E+02  6.44289625198E+00  2.95000000000E+00  1.20076871619E+03  
7.08474593758E+02  6.44289625198E+00  3.05000000000E+00  1.67574027075E+03  
7.08474593758E+02  6.44289625198E+00  3.55000000000E+00  4.54235027454E+03  
7.08474593758E+02  6.44289625198E+00  3.65000000000E+00  5.13987544708E+03  
7.08971438071E+02  6.43836198857E+00  -3.95000000000E+00  1.12169212143E+04  
7.08971438071E+02  6.43836198857E+00  -3.85000000000E+00  1.05318322361E+04  
7.08971438071E+02  6.43836198857E+00  -3.35000000000E+00  7.11355292180E+03  
7.08971438071E+02  6.43836198857E+00  -3.25000000000E+00  6.47567168745E+03  
7.08971438071E+02  6.43836198857E+00  -2.75000000000E+00  3.54241613771E+03  
7.08971438071E+02  6.43836198857E+00  -2.65000000000E+00  2.97635113021E+03  
7.08971438071E+02  6.43836198857E+00  -2.15000000000E+00  7.40864115005E+02  
7.08971438071E+02  6.43836198857E+00  -2.05000000000E+00  2.94760573876E+02  
7.08971438071E+02  6.43836198857E+00  -1.95000000000E+00  -1.11879625914E+02  
7.08971438071E+02  6.43836198857E+00  -1.25000000000E+00  -2.12017163490E+03  
7.08971438071E+02  6.43836198857E+00  -1.15000000000E+00  -2.32580369042E+03  
7.08971438071E+02  6.43836198857E+00  -1.05000000000E+00  -2.54498872590E+03  
7.08971438071E+02  6.43836198857E+00  -9.50000000000E-01  -2.77528908784E+03  
7.08971438071E+02  6.43836198857E+00  9.50000000000E-01  -3.25060394653E+03  
7.08971438071E+02  6.43836198857E+00  1.05000000000E+00  -3.12498841976E+03  
7.08971438071E+02  6.43836198857E+00  1.15000000000E+00  -2.92173924171E+03  
7.08971438071E+02  6.43836198857E+00  1.25000000000E+00  -2.71212619342E+03  
7.08971438071E+02  6.43836198857E+00  1.95000000000E+00  -9.85266628748E+02  
7.08971438071E+02  6.43836198857E+00  2.05000000000E+00  -6.69574469059E+02  
7.08971438071E+02  6.43836198857E+00  2.15000000000E+00  -3.34001680775E+02  
7.08971438071E+02  6.43836198857E+00  2.65000000000E+00  1.64926071180E+03  
7.08971438071E+02  6.43836198857E+00  2.75000000000E+00  2.08288195941E+03  
7.08971438071E+02  6.43836198857E+00  3.25000000000E+00  4.66911067257E+03  
7.08971438071E+02  6.43836198857E+00  3.35000000000E+00  5.25369025748E+03  
7.08971438071E+02  6.43836198857E+00  3.85000000000E+00  8.25514563136E+03  
7.08971438071E+02  6.43836198857E+00  3.95000000000E+00  8.92315573375E+03  
7.09468286818E+02  6.43383407593E+00  -4.25000000000E+00  1.55020082014E+04  
7.09468286818E+02  6.43383407593E+00  -4.15000000000E+00  1.46152687692E+04  
7.09468286818E+02  6.43383407593E+00  -4.05000000000E+00  1.37285293370E+04  
7.09468286818E+02  6.43383407593E+00  -3.65000000000E+00  1.07088587152E+04  
7.09468286818E+02  6.43383407593E+00  -3.55000000000E+00  1.00203097874E+04  
7.09468286818E+02  6.43383407593E+00  -3.15000000000E+00  7.43385316561E+03  
7.09468286818E+02  6.43383407593E+00  -3.05000000000E+00  6.81385985101E+03  
7.09468286818E+02  6.43383407593E+00  -2.95000000000E+00  6.19496425257E+03  
7.09468286818E+02  6.43383407593E+00  -2.55000000000E+00  4.19500082404E+03  
7.09468286818E+02  6.43383407593E+00  -2.45000000000E+00  3.65226309552E+03  
7.09468286818E+02  6.43383407593E+00  -2.35000000000E+00  3.24939567717E+03  
7.09468286818E+02  6.43383407593E+00  -1.85000000000E+00  1.39838437363E+03  
7.09468286818E+02  6.43383407593E+00  -1.75000000000E+00  1.03252814115E+03  
7.09468286818E+02  6.43383407593E+00  -1.15000000000E+00  -6.62822417224E+02  
7.09468286818E+02  6.43383407593E+00  -1.05000000000E+00  -8.65186086643E+02  
7.09468286818E+02  6.43383407593E+00  -9.50000000000E-01  -1.08401082636E+03  
7.09468286818E+02  6.43383407593E+00  -8.50000000000E-01  -1.31699758942E+03  
7.09468286818E+02  6.43383407593E+00  8.50000000000E-01  -1.72356655507E+03  
7.09468286818E+02  6.43383407593E+00  9.50000000000E-01  -1.56632269092E+03  
7.09468286818E+02  6.43383407593E+00  1.05000000000E+00  -1.40907882677E+03  
7.09468286818E+02  6.43383407593E+00  1.15000000000E+00  -1.27937773579E+03  
7.09468286818E+02  6.43383407593E+00  1.75000000000E+00  5.25347371869E+01  
7.09468286818E+02  6.43383407593E+00  1.85000000000E+00  2.95643320021E+02  
7.09468286818E+02  6.43383407593E+00  2.35000000000E+00  2.05258956629E+03  
7.09468286818E+02  6.43383407593E+00  2.45000000000E+00  2.46638949733E+03  
7.09468286818E+02  6.43383407593E+00  2.55000000000E+00  2.85869488893E+03  
7.09468286818E+02  6.43383407593E+00  2.95000000000E+00  4.56512090184E+03  
7.09468286818E+02  6.43383407593E+00  3.05000000000E+00  5.08084178725E+03  
7.09468286818E+02  6.43383407593E+00  3.15000000000E+00  5.58336449230E+03  
7.09468286818E+02  6.43383407593E+00  3.55000000000E+00  7.83954808324E+03  
7.09468286818E+02  6.43383407593E+00  3.65000000000E+00  8.42607978982E+03  
7.09468286818E+02  6.43383407593E+00  4.05000000000E+00  1.09487396034E+04  
7.09468286818E+02  6.43383407593E+00  4.15000000000E+00  1.16308848132E+04  
7.09468286818E+02  6.43383407593E+00  4.25000000000E+00  1.23130300230E+04  
7.10021302497E+02  6.46940667623E+00  -4.35000000000E+00  1.67621418569E+04  
7.10021302497E+02  6.46940667623E+00  -4.25000000000E+00  1.59896246426E+04  
7.10021302497E+02  6.46940667623E+00  -3.85000000000E+00  1.32136857136E+04  
7.10021302497E+02  6.46940667623E+00  -3.75000000000E+00  1.25250325102E+04  
7.10021302497E+02  6.46940667623E+00  -3.35000000000E+00  9.92792252696E+03  
7.10021302497E+02  6.46940667623E+00  -3.25000000000E+00  9.34286829909E+03  
7.10021302497E+02  6.46940667623E+00  -2.85000000000E+00  7.00303748581E+03  
7.10021302497E+02  6.46940667623E+00  -2.75000000000E+00  6.49907102282E+03  
7.10021302497E+02  6.46940667623E+00  -2.65000000000E+00  6.04640089846E+03  
7.10021302497E+02  6.46940667623E+00  -2.25000000000E+00  4.17800119508E+03  
7.10021302497E+02  6.46940667623E+00  -2.15000000000E+00  3.75876565007E+03  
7.10021302497E+02  6.46940667623E+00  -1.65000000000E+00  2.04384567211E+03  
7.10021302497E+02  6.46940667623E+00  -1.55000000000E+00  1.68288750629E+03  
7.10021302497E+02  6.46940667623E+00  -1.05000000000E+00  4.59746358496E+02  
7.10021302497E+02  6.46940667623E+00  -9.50000000000E-01  2.22773031950E+02  
7.10021302497E+02  6.46940667623E+00  -8.50000000000E-01  -1.42002945961E+01  
7.10021302497E+02  6.46940667623E+00  8.50000000000E-01  -4.80313752027E+02  
7.10021302497E+02  6.46940667623E+00  9.50000000000E-01  -3.07979349253E+02  
7.10021302497E+02  6.46940667623E+00  1.05000000000E+00  -1.35644946478E+02  
7.10021302497E+02  6.46940667623E+00  1.55000000000E+00  8.69443810691E+02  
7.10021302497E+02  6.46940667623E+00  1.65000000000E+00  1.13304879151E+03  
7.10021302497E+02  6.46940667623E+00  2.15000000000E+00  2.59331286961E+03  
7.10021302497E+02  6.46940667623E+00  2.25000000000E+00  2.94486206739E+03  
7.10021302497E+02  6.46940667623E+00  2.65000000000E+00  4.40405299735E+03  
7.10021302497E+02  6.46940667623E+00  2.75000000000E+00  4.85476053159E+03  
7.10021302497E+02  6.46940667623E+00  2.85000000000E+00  5.30546806582E+03  
7.10021302497E+02  6.46940667623E+00  3.25000000000E+00  7.25208198900E+03  
7.10021302497E+02  6.46940667623E+00  3.35000000000E+00  7.81723162016E+03  
7.10021302497E+02  6.46940667623E+00  3.75000000000E+00  1.00778301448E+04  
7.10021302497E+02  6.46940667623E+00  3.85000000000E+00  1.06429797759E+04  
7.10021302497E+02  6.46940667623E+00  4.25000000000E+00  1.32203714041E+04  
7.10021302497E+02  6.46940667623E+00  4.35000000000E+00  1.38787624188E+04  
7.10518120810E+02  6.46486374579E+00  -4.45000000000E+00  1.78429156773E+04  
7.10518120810E+02  6.46486374579E+00  -4.35000000000E+00  1.71262720416E+04  
7.10518120810E+02  6.46486374579E+00  -3.95000000000E+00  1.43426394186E+04  
7.10518120810E+02  6.46486374579E+00  -3.85000000000E+00  1.36903467174E+04  
7.10518120810E+02  6.46486374579E+00  -3.45000000000E+00  1.10837241947E+04  
7.10518120810E+02  6.46486374579E+00  -3.35000000000E+00  1.04986699669E+04  
7.10518120810E+02  6.46486374579E+00  -2.95000000000E+00  8.27603846657E+03  
7.10518120810E+02  6.46486374579E+00  -2.85000000000E+00  7.72391826346E+03  
7.10518120810E+02  6.46486374579E+00  -2.45000000000E+00  5.85323147365E+03  
7.10518120810E+02  6.46486374579E+00  -2.35000000000E+00  5.40908862602E+03  
7.10518120810E+02  6.46486374579E+00  -1.95000000000E+00  3.75646052814E+03  
7.10518120810E+02  6.46486374579E+00  -1.85000000000E+00  3.41753779146E+03  
7.10518120810E+02  6.46486374579E+00  -1.35000000000E+00  1.83119805408E+03  
7.10518120810E+02  6.46486374579E+00  -1.25000000000E+00  1.61762784484E+03  
7.10518120810E+02  6.46486374579E+00  -8.50000000000E-01  7.76847831204E+02  
7.10518120810E+02  6.46486374579E+00  -7.50000000000E-01  5.67511951967E+02  
7.10518120810E+02  6.46486374579E+00  -6.50000000000E-01  4.36922136806E+02  
7.10518120810E+02  6.46486374579E+00  6.50000000000E-01  8.37993899436E+01  
7.10518120810E+02  6.46486374579E+00  7.50000000000E-01  2.24019581980E+02  
7.10518120810E+02  6.46486374579E+00  8.50000000000E-01  3.61663058322E+02  
7.10518120810E+02  6.46486374579E+00  1.25000000000E+00  9.12236963692E+02  
7.10518120810E+02  6.46486374579E+00  1.35000000000E+00  1.04988044003E+03  
7.10518120810E+02  6.46486374579E+00  1.85000000000E+00  2.31671093044E+03  
7.10518120810E+02  6.46486374579E+00  1.95000000000E+00  2.56153880697E+03  
7.10518120810E+02  6.46486374579E+00  2.35000000000E+00  3.97185589558E+03  
7.10518120810E+02  6.46486374579E+00  2.45000000000E+00  4.34109661107E+03  
7.10518120810E+02  6.46486374579E+00  2.85000000000E+00  5.96677787710E+03  
7.10518120810E+02  6.46486374579E+00  2.95000000000E+00  6.41235587932E+03  
7.10518120810E+02  6.46486374579E+00  3.35000000000E+00  8.39212823973E+03  
7.10518120810E+02  6.46486374579E+00  3.45000000000E+00  8.93842131987E+03  
7.10518120810E+02  6.46486374579E+00  3.85000000000E+00  1.11846779811E+04  
7.10518120810E+02  6.46486374579E+00  3.95000000000E+00  1.17521003045E+04  
7.10518120810E+02  6.46486374579E+00  4.35000000000E+00  1.43112688863E+04  
7.10518120810E+02  6.46486374579E+00  4.45000000000E+00  1.49417962085E+04  
7.11014943584E+02  6.46032716408E+00  -4.55000000000E+00  1.85831102279E+04  
7.11014943584E+02  6.46032716408E+00  -4.45000000000E+00  1.78949802312E+04  
7.11014943584E+02  6.46032716408E+00  -4.05000000000E+00  1.51652083613E+04  
7.11014943584E+02  6.46032716408E+00  -3.95000000000E+00  1.45198243545E+04  
7.11014943584E+02  6.46032716408E+00  -3.55000000000E+00  1.19882925002E+04  
7.11014943584E+02  6.46032716408E+00  -3.45000000000E+00  1.13660480428E+04  
7.11014943584E+02  6.46032716408E+00  -3.05000000000E+00  9.10194530274E+03  
7.11014943584E+02  6.46032716408E+00  -2.95000000000E+00  8.57120897001E+03  
7.11014943584E+02  6.46032716408E+00  -2.55000000000E+00  6.56989167654E+03  
7.11014943584E+02  6.46032716408E+00  -2.45000000000E+00  6.12674936972E+03  
7.11014943584E+02  6.46032716408E+00  -2.05000000000E+00  4.39391490840E+03  
7.11014943584E+02  6.46032716408E+00  -1.95000000000E+00  4.06706974190E+03  
7.11014943584E+02  6.46032716408E+00  -1.55000000000E+00  2.78457742991E+03  
7.11014943584E+02  6.46032716408E+00  -1.45000000000E+00  2.47003066831E+03  
7.11014943584E+02  6.46032716408E+00  -1.05000000000E+00  1.54820996749E+03  
7.11014943584E+02  6.46032716408E+00  -9.50000000000E-01  1.34790470713E+03  
7.11014943584E+02  6.46032716408E+00  -5.50000000000E-01  6.59620228413E+02  
7.11014943584E+02  6.46032716408E+00  -4.50000000000E-01  5.92283838480E+02  
7.11014943584E+02  6.46032716408E+00  4.50000000000E-01  3.22585681588E+02  
7.11014943584E+02  6.46032716408E+00  5.50000000000E-01  3.31176938382E+02  
7.11014943584E+02  6.46032716408E+00  9.50000000000E-01  7.81867997933E+02  
7.11014943584E+02  6.46032716408E+00  1.05000000000E+00  9.36022914956E+02  
7.11014943584E+02  6.46032716408E+00  1.45000000000E+00  1.58603128400E+03  
7.11014943584E+02  6.46032716408E+00  1.55000000000E+00  1.84959393329E+03  
7.11014943584E+02  6.46032716408E+00  1.95000000000E+00  2.93367762008E+03  
7.11014943584E+02  6.46032716408E+00  2.05000000000E+00  3.22015249419E+03  
7.11014943584E+02  6.46032716408E+00  2.45000000000E+00  4.66539650043E+03  
7.11014943584E+02  6.46032716408E+00  2.55000000000E+00  5.03794725938E+03  
7.11014943584E+02  6.46032716408E+00  2.95000000000E+00  6.73674202674E+03  
7.11014943584E+02  6.46032716408E+00  3.05000000000E+00  7.20565387155E+03  
7.11014943584E+02  6.46032716408E+00  3.45000000000E+00  9.19450170154E+03  
7.11014943584E+02  6.46032716408E+00  3.55000000000E+00  9.72502327127E+03  
7.11014943584E+02  6.46032716408E+00  3.95000000000E+00  1.19983831876E+04  
7.11014943584E+02  6.46032716408E+00  4.05000000000E+00  1.25682886629E+04  
7.11014943584E+02  6.46032716408E+00  4.45000000000E+00  1.50907168568E+04  
7.11014943584E+02  6.46032716408E+00  4.55000000000E+00  1.57319448405E+04  
7.11511770809E+02  6.45579691786E+00  -4.55000000000E+00  1.85903789050E+04  
7.11511770809E+02  6.45579691786E+00  -4.45000000000E+00  1.78948655050E+04  
7.11511770809E+02  6.45579691786E+00  -4.05000000000E+00  1.51709052639E+04  
7.11511770809E+02  6.45579691786E+00  -3.95000000000E+00  1.45299211458E+04  
7.11511770809E+02  6.45579691786E+00  -3.55000000000E+00  1.20146938581E+04  
7.11511770809E+02  6.45579691786E+00  -3.45000000000E+00  1.13863063032E+04  
7.11511770809E+02  6.45579691786E+00  -3.05000000000E+00  9.12234963658E+03  
7.11511770809E+02  6.45579691786E+00  -2.95000000000E+00  8.58762787287E+03  
